495	J.D.'s Narration	I had to scare him, but I had the sense he'd heard it all before. Luckily, part of being a doctor is your ability to improvise.
496	J.D.	So, right now, the one thing that I want you to think about...
497	J.D.	...How would you like to sound like this?
498	Will	Let me see.
499	Will	This is so cool!
500	J.D.	No, it's not.
501	Will	Bwiddy-bwiddy-bwiddy. Okay, doc.
502	J.D.	It's not a toy.
503	J.D.	Would you like to play a game?
504	J.D.'s Narration	Sometimes, if all you have is old words, all you can do is put them together and hope they say something new.
505	J.D.	Look, man, you're a great patient. I like you enough to hope I never see you again. But, I promise you, if you keep smoking, you'll be back here. I bet my own life on that.
506	NEW_SCENE	NEW_SCENE
507	Intercom	Dr. Reid to room 402. Then down to 201. Then back up to room 403.
508	Turk	I'm nervous, man. Why am I nervous?
509	Todd	Todd's your wing-man, buddy. I will not leave your side. Hey, baby.
510	Carla	Keep moving, frat boy.
511	Todd	You got it.
512	Carla	Come on. Out with it.
513	Turk	Don't rush me!
514	Turk	I mean... You shouldn't be impatient with what I think is the opportunity of a lifetime.
515	Carla	Mmm. Okay, so I'm gonna go sit down because, you're so sexy, my knees are weak.
516	Turk	Really?
517	NEW_SCENE	NEW_SCENE
518	J.D.	Oh, Dr. Cox, I know I'm being annoying. But I I'm really getting used to talking to patients. I mean, this is why I became a doctor; right? Right?
519	Dr. Cox	I heard "I know I'm being annoying," and then...white noise.
520	J.D.	Will, the pneumonia patient, I got him to quit smoking.
521	Dr. Cox	Forever?
522	J.D.	Yuh-huh!
523	Dr. Cox	No "last one"? 'Cause the last ones are better than sex, trust me, I've had about a thousand of them.
524	J.D.	Done forever. He swore to me. I just, I reached him! I reached him.
525	Dr. Cox	You're having a big day, there, Susan.
526	Janitor	Private party.
527	NEW_SCENE	NEW_SCENE
528	Re-Open	The Doctors' Lounge
529	J.D.'s Thoughts	Gotta get right back up on the horse.
530	J.D.	Dr. Cox, about Will.
531	Dr. Cox	Not now. I have a ten-minute break, and my soap is on.
532	Dr. Cox	Hey, uh, skeetch, if you do go ahead and change the channels, I swear I'll suture your hands together.
533	J.D.	Right, so with Will....
534	Dr. Cox	Oh, this woman is just fantastic. I mean, the breasts are probably fake, but, by God, those tears are real!
535	J.D.'s Thoughts	Time for a bold move.
536	J.D.	I need to know how we're going to fix this thing with Will.
537	Dr. Cox	Do you know what you've just done? You just lost all lap-dog privileges.
538	J.D.	Excuse me?
539	Dr. Cox	No more walkies, no more treats, no more following me around the hospital.
540	J.D.	I'm not your lap-dog.
541	Dr. Cox	Hey you, back there, what do we do with lap-dogs who can't behave in the house.
542	Doug	Make them stay outside?
543	Dr. Cox	That's right. You now have five seconds to get out of this room, otherwise I'm gonna start whacking you on the nose with this.
544	Dr. Cox	Don't laugh. This isn't a joke, newbie. Get. Out.
545	J.D.	But I was thinking that
546	Dr. Cox	GO!
547	Dr. Cox	What do you wanna watch, there, Captain Courage.
548	Doug	'Days of Our Lives'?
549	Dr. Cox	Atta boy.
550	NEW_SCENE	NEW_SCENE
551	J.D.	Come in.
552	Turk	Smells the food.
553	Elliot	Hey, move your butt.
554	Elliot	Umm... peace offering?
555	Elliot	Look, Turk, I know that I don't always make the best first impression....Or second, for that matter. Anyway, I'd like us to be friends, and I thought, you know, maybe I could get to know you a bit better....
556	Elliot	....See what you're about.... Uh....
557	Elliot	For instance, when did you meet Morgan Freeman?
558	Turk	That's my mom.
559	Elliot	I like her freckles!
560	Elliot	Geez!!!
561	J.D.	Rowdy, no!
562	J.D.	So, I still can't figure out why Dr. Cox tore me a new one today.
563	Turk	Oh, man, enough already. He's a jerk.
564	Elliot	He's a jerk.
565	Cut to	The Hospital...
566	Doug	He's a jerk!
567	Dr. Kelso	He's a jerk.
568	Janitor	You're a jerk.
569	Carla	He's just Dr. Cox.
570	Carla	He's always like that.
571	J.D.	Well, who really knows him? I mean, who does he hang out with here?
572	Carla	No one.
573	J.D.'s Thoughts	That must be lonely.
574	Carla	"Take two Turks as needed, apply to sensitive area..." Who wrote this?
575	Turk	Whazzup.... Oh, come on, Carla; give me one good reason why you won't go out with me.
576	Carla	Well, you're a surgeon. So, you've got the god-complex, the cockiness, the whole "married to the job" thing. You're cute, but you're very, very aware of it. You have no idea what I'm like, so all of your feelings for me are coming from down there. But most of all, I'm looking for the real thing; and you're nothing but a little boy who's not used to being told "No." So there's a bunch of reasons. Pick your favorite.
577	J.D.	I'd go with the "god-complex".
578	J.D.	But it's hard to choose, you know, they're all so good.
579	NEW_SCENE	NEW_SCENE
580	J.D.'s Narration	A hospital is a tricky place. I mean, it's very cliquey, and you have to watch what you say. It's a lot like high school.
581	Dr. Kelso as the principal, and the nurses as the cheerleaders watch Elliot walking past the tables in full "geek" regalia	horn-rim glasses, oral retainer, band uniform. Not watching where she's going, Elliot trips and spills her tray of food all over the floor. The nurses/cheerleaders, surgeons/jocks, and other "students" laugh at her.
582	J.D.'s Narration	I'd like to think that if I didn't have somewhere else to be that I'd gone and sat with her. But, you see, tonight, there's somebody else I have to take care of.
583	Cut to	J.D., in casual clothes, with a 6-pack in hand, approaching the door of an apartment. He rings the bell. The door opens to reveal Dr. Cox. The sounds of a televised sporting event can be heard from inside the apartment.
584	J.D.	I know that watching Will slowly kill himself hurts you, too. That's even harder if you don't have anyone to talk about it with. So, when I got off work, I figured you know I was gonna pick up a few cold ones, right, and then maybe you and I, we'll we'll talk it out, we'll just break the whole thing down. Right? What do you say to that?
585	NEW_SCENE	NEW_SCENE
586	Elliot	I'm sick of this, everyone keeps ignoring me. I'm like a damn plague around here.
587	Turk	Please, don't look back at me when you're talking.
588	Dr. Kelso	Oh, uh, Dr. Reid. I just wanted to say you're out of my dog house. That was a great catch on that patient with meningoccocus.
589	Elliot	Well, that actually wasn't me, sir. Carla noticed the rash on his legs.
590	Dr. Kelso	Well, that's fascinating. You could have fallen back into my good graces, and instead you passed the credit on to a nurse.
591	Dr. Kelso	How noble! I'll tell you what, I'll get the cafeteria staff to write "Was it worth it?" on a big cake for you!
592	Turk	Nurses' Station.... So this is the Nurses' Station....
593	NEW_SCENE	NEW_SCENE
594	J.D.	Do you think I've damaged the ligaments?
595	Dr. Cox	I don't care.
596	Dr. Cox	Now, can I count on you to never drop by here ever again, or should I just go ahead and move?
597	J.D.	Oh, you can't leave a place with this much warmth. I especially love the shelf filled with personal photos of your friends and family.
598	Shot of	A very sterile-looking glass shelf with several "blank" pieces of modern art.
599	J.D.'s Thoughts	Okay, if he comes at you, just try and roll out the door.
600	Dr. Cox	Well, actually, you have a point. I guess watching the game by yourself with a scotch isn't, really, the only way to watch a game, huh. I don't know. I just, I've always thought of needing people as a sign of weakness.
601	J.D.	It's not.
602	Dr. Cox	Then, would you stay... and watch the game with me? Maybe have a slice of pizza?
603	J.D.	Of course I will.
604	Dr. Cox	I can braid your hair.
605	Dr. Cox	No, I know the couch isn't very deep, but we can move the back cushion... and spoon.
606	Dr. Cox	Hey, guys, whatta ya say. Beer and chips in the back.
607	Dr. Cox	Just ignore them. Will you tell me the answer to this question: Do you want to be the big spoon, or the little spoon?
608	NEW_SCENE	NEW_SCENE
609	Turk	I'm telling ya, Kelso didn't even ask, and she gave you full credit.
610	Carla	I don't care. Too little, too late. Plus, I know why you're really here. So, I'm gonna park myself right here in the "V.I.P section," so you can give me what'cha got.
611	Turk	I was gonna tell you how I busted J.D.'s chops the other day for wanting to be friends with a girl. And now I find it so amazing to see how strong you are, how well you carry yourself, how I'd give anything just to wake up in the morning and watch you read the paper. But instead, I think you should hop off your broom for a second, try and remember what it was like when you first started here, and give Elliot a break. Because she may be a chore, but she is a good person. Your ass is especially fine today.
612	Carla	Pick me up tomorrow at seven.
613	Turk	She's not the only one that can do a speech. I can do a speech.
614	NEW_SCENE	NEW_SCENE
615	Dr. Cox	You are to return that umbrella to me at the hospital, not here, is that clear?
616	Dr. Cox	Hey, newbie. You know what your problem is?
617	J.D.	My bones hurt?
618	Dr. Cox	You were gonna, what, rescue me from loneliness with a three-dollar six-pack of light beer? It turns out, you can't save people from themselves, newbie. We just treat 'em. You treat that kid with a respiratory problem, and when he comes back with cancer, go ahead and treat that, too.
619	J.D.	Well, thanks for the pick-me-up!
620	Dr. Cox	Hey! Smokers, drinkers, druggies, fatties, whatever. All I'm saying is that if you keep living and dying on whether or not a person changes, well... you're not gonna make it as a doctor, that's all. Now... come here and gimme a hug.
621	Dr. Cox	It's okay. Come here...Come here.
622	Dr. Cox	Aw, get outta here! And take this piss-water with you. It's embarrassing to have it here.
623	Cox's Buddy	I'll drink it!
624	Dr. Cox	Eh! I'll take the beer. You beat it.
625	NEW_SCENE	NEW_SCENE
626	Turk	Go apologize.
627	Carla	No, I don't wanna.
628	Turk	Okay, come on, come on, come on. Just do it really fast, like a Band-Aid.
629	Carla	Here, I wrote out the pharmacy renewals on all your patients.
630	Elliot	Wow. Great! Hey, you know what else would be really helpful...
631	J.D.'s Narration	I think the one thing we never stop looking for is acceptance.
632	Elliot	Thank you, Carla.
633	Carla	You're welcome.
634	J.D.'s Narration	Acceptance of our own shortcomings...
635	Elliot	So, when's the baby due?
636	Female Patient	What baby?
637	J.D.'s Narration	...Acceptance that some things are gonna be what they're gonna be.
638	Will	This is a strange resort, man. I mean, this wheelchair service is great, but that suite I rented... there's another person in it. And for some reason, the bellhop gave me an enema.
639	J.D.	Yeah... he's new here.
640	Will	So... anything you wanna say?
641	J.D.	You know it all, man.
642	J.D.'s Narration	Still, I hated Will a little....
643	J.D.'s Narration	...'Cause, thanks to him, I started to look at all the people who were important to me in terms of what will probably kill them.
644	J.D.'s Narration	Heart Disease...
645	J.D.'s Narration	Liver disease...
646	J.D.'s Narration	Somebody choking her...
647	J.D.'s Narration	I dunno... Probably stress.
648	Dr. Cox	Say anything else to him?
649	J.D.	Nope.
650	Dr. Cox	But you wanted to.
651	J.D.	Yeah, but you told me not
652	Dr. Cox	Geez, J.D., would you be a man? Lookit, if you can't stick to your convictions, you'll never make it as a doctor.
653	Dr. Cox	I can't believe your head exploded. If your head explodes, you'll never make it as a doctor. I mean, come on, you look ridiculous.
654	NEW_SCENE	NEW_SCENE
655	Open	The Hospital, interior a darkened corridor.
656	NEW_SCENE	NEW_SCENE
657	J.D.'s Thoughts	I don't know why I came to watch Turk in surgery when I could've caught a few minutes of sleep. I guess I just haven't seen much of my best friend, lately. Still, it's not like I'm desperate or anything.
658	Dr. Wen	Look, I've been attending here for three years. What makes you think you know better?
659	Turk	In my gut, I know I'm right.
660	Dr. Wen	We need to make this decision now!
661	Turk	Fine, then, it's on you.
662	Dr. Wen	Yes, it is! Nurse Erasure!
663	Nurse	Yes, doctor.
664	Mr. Bidwell	I hate this song!
665	Turk	Me too, man. Me too.
666	NEW_SCENE	NEW_SCENE
667	Reopen	The Hospital, night-time a private patient's room.
668	J.D.'s Narration	It's weird, but a hospital room can actually be a romantic place. Maybe it's the soft green glow of a heart monitor, or the way the moonlight reflects off a bedpan....
669	Elliot	Our shifts keep overlapping on Friday nights.
670	J.D.	It's the closest thing I've had to a date, recently.
671	Elliot	Well, I had a great time tonight.
672	J.D.	Oh, yeah, me too. So... can I page you?
673	Elliot	You better. And don't do the whole two-day waiting thing.
674	J.D.	Oh, baby, I don't play by the rules.
675	Elliot	Well, uh, goodnight....
676	J.D.'s Thoughts	Wait a second, is she joking? 'Cause if she's joking and I kiss her...
677	1	Elliot hauls off and slaps J.D. hard.
678	2	At the front doors of the hospital, Dr. Kelso shoves J.D. a suitcase in each hand out with a swift kick in the rear.
679	End of Fantasy Sequence	J.D. looks at Elliot, perplexed
680	J.D.'s Thoughts	Of course, if she's not joking...
681	1	In wedding garb, Elliot and J.D. stand together, grinning. Elliot shows off her gigantic ring to the camera before giving J.D. an exuberant kiss.
682	2	J.D. and Elliot lie in bed, sweaty and panting.
683	3	Elliot and a brunette kiss. They part and the camera pulls back to reveal them in bed, just as J.D. sits up between them, looking like he's won the lottery.
684	Elliot	Come on, I don't do this for all the doctors.
685	J.D.'s Thoughts	Yes!
686	NEW_SCENE	NEW_SCENE
687	Dr. Cox	Look, this guy's gonna need 40 MAQ's of KCL; and go ahead and grab me when you get the results.
688	J.D.	You got it.
689	Dr. Cox	Oh, and his TV is broken, so, when you two do start tagging each other , least you can do is wake him up and let him watch.
690	J.D.'s Narration	In my experience, when two friends miss an opportunity like this, you've got exactly forty-eight hours to get the kiss.
